楚门的世界 / The Truman Show,楚门的世界,9.0,435445,彼得·威尔,安德鲁·尼科尔,金·凯瑞/劳拉·琳妮/艾德·哈里斯/诺亚·艾默里奇/娜塔莎· 麦克艾霍恩,剧情/科幻,美国,1998-06-05(美国),103 分钟
大河恋 / A River Runs Through It,大河恋,8.4,43372,罗伯特·雷德福,理查德·弗雷登伯格,布拉德·皮特/克莱格·谢佛/汤姆·斯凯里特/布兰达·布莱斯/伊迪·迈克莱尔/约瑟夫·高登-莱维特/艾米丽·劳伊德/斯蒂芬·谢伦,剧情/家庭,美国,1992-09-13,123分钟
海上钢琴师 / La leggenda del pianista sull'oceano,海上钢琴师,9.2,583481,朱塞佩·托纳多雷,亚利桑德罗·巴里克/朱塞佩·托纳多雷,蒂姆·罗斯/普路特·泰勒·文斯/比尔·努恩/梅兰尼·蒂埃里/阿尔贝托·巴斯克斯,剧情/音乐,意大利,1998-10-28(意大利),165分钟/120分钟(法国版)/169分钟(加长版)
老友记 第一季 / Friends Season 1,老友记 第一季,9.6,119200,大卫·克拉尼/玛尔塔·考夫曼,大卫·克拉尼/玛尔塔·考夫曼,詹妮弗·安妮斯顿/柯特妮·考克斯/丽莎·库卓/马特·勒布朗/马修·派瑞/大卫·休默/詹姆斯·迈克尔·泰勒,喜剧/爱情,美国,,
闻香识女人 / Scent of a Woman,闻香识女人,8.9,310442,马丁·布莱斯,博·古德曼/乔瓦尼·阿尔皮诺,阿尔·帕西诺/克里斯·奥唐纳/詹姆斯·瑞布霍恩/加布里埃尔·安瓦尔/菲利普·塞默·霍夫曼/Richard Venture/布莱德利·惠特福德/Rochelle Oliver/Margaret Eginton/Tom Riis Farrell/Nicholas Sadler/托德·路易斯/Matt Smith/吉恩·坎菲尔德/弗兰西丝·康罗伊,剧情,美国,1992-12-23(美国),157 分钟
霸王别姬,霸王别姬,9.5,598192,陈凯歌,芦苇/李碧华,张国荣/张丰毅/巩俐/葛优/英达/蒋雯丽/吴大维/吕齐/雷汉/尹治/马明威/费振翔/智一桐/李春/赵海龙/李丹/童弟/沈慧芬,剧情/爱情/同性,中国大陆/香港,1993-01-01(香港),171 分钟
我的野蛮女友 / 엽기적인 그녀,我的野蛮女友,8.1,252767,郭在容,郭在容/金浩植,车太贤/全智贤/金仁文/金太贤/李武英/任豪/郭在容/韩振熙/金一宇/徐东元/宋玉淑/杨金石,剧情/喜剧/爱情,韩国,2001-07-27,123分钟(韩国)/137 分钟(导演剪辑版)
阳光灿烂的日子,阳光灿烂的日子,8.7,257426,姜文,姜文/王朔,夏雨/宁静/陶虹/耿乐/斯琴高娃/冯小刚/姜文/王学圻/王朔/尚楠/方化/代少波/王海/姚二嘎/吴淑昆/左小青,剧情,中国大陆/香港,1995-08-21(中国大陆)/1994-09-09(威尼斯电影节)/1995-06-28(香港),134分钟(中国大陆)/225分钟(初剪版)
猜火车 / Trainspotting,猜火车,8.5,235470,丹尼·博伊尔,约翰·霍奇/埃文·威尔什,伊万·麦克格雷格/艾文·布莱纳/约翰尼·李·米勒/凯文·麦克基德/罗伯特·卡莱尔/凯莉·麦克唐纳/彼得·穆兰/詹姆斯·卡沙莫/艾琳·尼古拉斯/苏珊·维德勒/波林·林奇/雪莉·亨德森/斯图尔特·麦克奎里/埃文·威尔什/戴尔·温顿/基思·艾伦/凯文·艾伦/芬利·威尔士/约翰·霍奇/汤姆·德尔玛,剧情/犯罪,英国,1996-02-23(英国),94分钟
罗马假日 / Roman Holiday,罗马假日,8.9,374731,威廉·惠勒,达尔顿·特朗勃/伊安·麦克莱伦·亨特/约翰·戴顿,奥黛丽·赫本/格利高里·派克/埃迪·艾伯特/哈特利·鲍尔/哈考特·威廉姆斯,剧情/喜剧/爱情,美国,1953-09-02(美国),118 分钟
荒岛余生 / Cast Away,荒岛余生,8.4,121917,罗伯特·泽米吉斯,小威廉·保尔斯,汤姆·汉克斯/海伦·亨特/克里斯·诺斯/尼克·西塞,剧情/冒险,美国,2000-12-22(美国),143分钟
色即是空 / 색즉시공,色即是空,7.2,78553,尹齐均,尹齐均,任昌丁/河智苑/崔成国/刘彩英/陈彩英/申伊/韩素媛/纪柱峰/郑京虎/郑民/崔元英/李诗妍/赵达焕/南昶熙/尹施厚/鲜于银淑,喜剧/爱情/情色,韩国,2002-12-13(韩国),96分钟
钢琴家 / The Pianist,钢琴家,9.0,195470,罗曼·波兰斯基,罗纳德·哈伍德,艾德里安·布洛迪/托马斯·克莱舒曼/艾米莉娅·福克斯/米哈乌·热布罗夫斯基/埃德·斯托帕德/穆琳·利普曼/弗兰克·芬莱/邱莉娅蕾娜/杰西卡·凯特·梅耶尔/理查德莱丁斯,剧情/传记/历史/战争,法国/德国/英国/波兰,2002-05-24(戛纳电影节)/2002-09-25(法国),150分钟
深夜食堂2,深夜食堂2,9.1,46894,松冈锭司/山下敦弘/小林圣太郎/野本史生,真边克彦/向井康介/荒井晴彦/安倍夜郎,小林薰/安田成美/松重丰/光石研/小田切让/平田薫/甲本雅裕/清水优,剧情,日本,,
致命魔术 / The Prestige,致命魔术,8.8,325839,克里斯托弗·诺兰,乔纳森·诺兰/克里斯托弗·诺兰/克里斯托弗·普瑞丝特,克里斯蒂安·贝尔/休·杰克曼/迈克尔·凯恩/斯嘉丽·约翰逊/丽贝卡·豪尔/大卫·鲍伊/安迪·瑟金斯,剧情/悬疑/惊悚,美国/英国,2006-10-20(美国),130分钟
风暴 / 風暴,风暴,6.4,78940,袁锦麟,袁锦麟,刘德华/姚晨/林家栋/胡军/吕良伟/姜皓文/黄德斌/梁烈唯/唐文龙/施祖男/尹子维/洪天照/王敏德/王祖蓝/徐家杰/叶山豪/徐伟栋/张兆辉/陈保元/陈沛妍/黄智贤/卢海鹏/冼色丽,动作/犯罪,香港/中国大陆,2013-12-12(中国大陆)/2013-12-19(香港)/2013-12-31(台湾),104分钟(中国大陆)/109分钟
美国骗局 / American Hustle,美国骗局,6.6,61026,大卫·O·拉塞尔,埃里克·辛格尔/大卫·O·拉塞尔,克里斯蒂安·贝尔/布莱德利·库珀/艾米·亚当斯/杰瑞米·雷纳/詹妮弗·劳伦斯/路易·C·K/杰克·休斯顿/迈克尔·佩纳/谢伊·惠格姆/亚历桑德罗·尼沃拉/伊丽莎白·霍尔姆/保罗·赫尔曼/萨伊德·塔格马奥/马修·拉塞尔/托马斯·马修,剧情/犯罪,美国,2014-07-04(中国大陆)/2013-12-12(澳大利亚)/2013-12-20(美国),103分钟(中国大陆)/138分钟(美国)
洪熙官,洪熙官,7.2,1376,陈宇超,阮继志,甄子丹/潘志文/甑志强 Yan Chikeung/张家辉,剧情/动作/武侠/古装,香港,,
赌圣2：街头赌圣 / 賭聖2街頭賭聖,赌圣2：街头赌圣,5.8,3787,王晶,王晶,葛民辉/邱淑贞/吴孟达/释小龙/林国斌/彭丹/成奎安/甄子丹/陈百祥/文隽/元奎/叶竞生,喜剧,香港,1995-06-28,98分钟
精武门 / 精武門,精武门,8.0,5828,陈木胜,Yiu Fai Chan,甄子丹/万绮雯/林志豪,动作/武侠/古装,香港,,
少年黄飞鸿之铁马骝,少年黄飞鸿之铁马骝,7.4,9961,袁和平,邓碧燕/刘大木/徐克,甄子丹/王静莹/于荣光/李辉/曾思敏/任世官/黄沾/袁信义,喜剧/动作/犯罪/武侠/古装,香港,1993-09-03,
八星抱喜,八星抱喜,4.9,20907,陈庆嘉/秦小珍,陈庆嘉/钱小蕙/何妙祺,黄百鸣/古天乐/甄子丹/陈慧琳/吴君如/杜汶泽/熊黛林/杨幂/吴千语/刘子千/龚琳娜,喜剧,中国大陆/香港,2012-01-20(中国大陆)/2012-01-19(香港),117分钟
七剑,七剑,5.8,41464,徐克,张志成/秦天南/徐克/梁羽生,甄子丹/黎明/杨采妮/张静初/孙红雷/金素妍/陆毅/戴立吾/刘家良/王敏德/白彪/周群达/马精武/胡明,剧情/动作/武侠/古装,中国大陆/香港/韩国,2005-07-29(中国大陆),153 分钟/141 分钟(新加坡)
最强囍事,最强囍事,5.2,64351,陈庆嘉/秦小珍,黄百鸣/何妙祺,张柏芝/古天乐/甄子丹/刘嘉玲/黄百鸣/闫妮/熊黛林/杜汶泽/杨颖/汪圆圆/郑中基,喜剧/爱情,中国大陆/香港,2011-01-31(中国大陆),103分钟
见习黑玫瑰,见习黑玫瑰,5.5,8273,黄真真/甄子丹,司徒慧焯/刘文慧/林说,蔡卓妍/钟欣潼/毛舜筠/郑伊健/禾子瑜/甄子丹/刘以达/卓韵芝/邓健泓/卢海鹏/许绍雄,喜剧/动作,香港,2003-02-03,
锦衣卫,锦衣卫,5.9,99266,李仁港,邝文伟/李仁港,甄子丹/赵薇/吴尊/徐子珊/戚玉武/陈观泰/午马/洪金宝/罗家英/刘松仁,剧情/动作/惊悚/武侠/古装,中国大陆/香港/新加坡,2010-02-03(中国大陆),112分钟
武侠,武侠,6.6,112140,陈可辛,林爱华,甄子丹/金城武/汤唯/王羽/惠英红/李小冉/姜武,剧情/动作/悬疑/武侠,香港/中国大陆,2011-07-04(中国大陆),115分钟
叶问 / 葉問,叶问,7.5,185042,叶伟信,黄子桓/陈大明,甄子丹/任达华/熊黛林/池内博之/林家栋/樊少皇/释彦能/黄又南/杜宇航,剧情/动作/传记/历史,香港/中国大陆,2008-12-12(中国大陆)/2008-12-19(香港),106分钟
英雄,英雄,6.8,121632,张艺谋,王斌/李冯/张艺谋,李连杰/梁朝伟/张曼玉/陈道明/甄子丹/章子怡,剧情/动作/武侠/古装,中国大陆/香港,2002-12-19(中国大陆/香港),93分钟(中国大陆)/99 分钟/110分钟(导演剪辑版)
导火线 / 導火線,导火线,6.9,61440,叶伟信,司徒锦源/邓力奇,甄子丹/古天乐/吕良伟/范冰冰/邹兆龙/释彦能/郑则仕/许晴/林国斌/汪圆圆/洪天明/何华超/夏萍/罗兰,动作,香港/中国大陆,2007-08-03(中国大陆)/2007-08-09(香港),88分钟
新龙门客栈 / 新龍門客棧,新龙门客栈,8.4,168487,李惠民,徐克/张炭/何冀平,张曼玉/林青霞/梁家辉/甄子丹/熊欣欣/刘洵/任世官/吴启华/袁祥仁/徐锦江/魏忠威/郑希怡/王彤川,剧情/动作/武侠/古装,香港/中国大陆,2012-02-24(中国大陆/复映)/1992-08-27(香港),88分钟/103分钟(美国)
特殊身份,特殊身份,3.9,52318,霍耀良,司徒锦源,甄子丹/景甜/安志杰/张涵予/郑中基/邹兆龙/鲍起静/卢惠光/吴志雄/杨志刚/何华超/尹子维,动作/犯罪,中国大陆,2013-10-18(中国大陆),99分钟
老男孩猛龙过江,老男孩猛龙过江,5.7,95723,肖央,肖央,肖央/王太利/屈菁菁/郝凯瑞/曲婉婷,剧情/喜剧,中国大陆,2014-07-10(中国大陆),114分钟(网络版)/97分钟(公映版)
一个人的武林,一个人的武林,6.2,40975,陈德森,刘浩良/麦天枢/陈德森,甄子丹/王宝强/杨采妮/白冰/方中信/樊少皇/释彦能/姜大卫/喻亢/思漩/吴浩康/纪焕博/王嘉慧/张文杰/刘伟强/郭子健/孟海/邹文怀/袁祥仁/张蓝心/元彬,动作/惊悚,中国大陆/香港,2014-10-31(中国大陆),100分钟
深夜食堂,深夜食堂,9.2,101410,松冈锭司/山下敦弘/及川拓郎,真边克彦/向井康介/及川拓郎/和田清人,小林薰/须藤理彩/田畑智子/松重丰/绫田俊树/安藤玉惠/小田切让/岩松了/江原由希子,剧情,日本,,
忍者神龟：变种时代 / Teenage Mutant Ninja Turtles,忍者神龟：变种时代,6.4,76624,乔纳森·里贝斯曼,乔什·阿佩尔鲍姆/安德烈·内梅克/埃文·达赫迪/彼得·拉尔德/凯文·伊斯特曼,梅根·福克斯/威尔·阿奈特/威廉·菲德内尔/阿兰·里奇森/诺尔·费舍/皮特·普劳泽克/约翰尼·诺克斯维尔/杰瑞米·霍华德/丹尼·伍德伯恩/托尼·夏尔赫布/水源士郎/乌比·戈德堡/野路美苗/艾比·艾略特/麦迪逊·梅森,喜剧/动作/科幻/冒险,美国,2014-10-31(中国大陆)/2014-08-03(纽约首映)/2014-08-08(美国),101分钟
鬼域,鬼域,6.4,9538,彭顺/彭发,钱江汉/彭发/彭顺/龙华琛/彭柏成,李心洁/李彩桦/周俊伟/刘兆铭/曾雅琪,悬疑/惊悚/恐怖/奇幻,香港/泰国,2006-06-30,108 分钟
风云雄霸天下 / 風雲雄霸天下,风云雄霸天下,6.8,39967,刘伟强,文隽/秋婷/马荣成,郑伊健/郭富城/千叶真一/杨恭如/舒淇/郑丹瑞/谢天华/黄秋生/黎耀祥/朱永棠/尹扬明/张耀扬/方中信/于荣光/伍咏薇/徐静蕾/王志文/徐锦江/黄美棋,动作/奇幻/冒险,香港/中国大陆,1998-07-18(香港),128分钟/85分钟(德国)
精武英雄,精武英雄,8.1,49294,陈嘉上,陈嘉上/叶广俭/林纪陶,李连杰/中山忍/钱小豪/蔡少芬/周比利/秦沛/仓田保昭/袁祥仁/楼学贤/高桥利道/谭淑梅/彭子晴/张浚鸿/李文标/林刚/麦咏麟/黄新/卢庆辉/刘思乐,剧情/动作,香港,1994-12-22(香港),103分钟/98分钟(德国)
黑客帝国动画版 / The Animatrix,黑客帝国动画版,8.7,30114,钟彼得/Andy Jones/川尻善昭/小池健/前田真宏/森本晃司/渡边信一郎,莉莉·沃卓斯基/川尻善昭/森本晃司/钟彼得/拉娜·沃卓斯基,大塚明夫/克莱顿·华生/帕梅拉·阿德龙/海蒂·布雷斯/Terrence 'T.C.' Carson/美琳达·克拉克/奥利薇亚·阿波/Dane A. Davis/William R. Dean,剧情/动作/科幻/动画,美国,2003-06-03(美国),102 分钟
黑客帝国3：矩阵革命 / The Matrix Revolutions,黑客帝国3：矩阵革命,8.5,142730,莉莉·沃卓斯基/拉娜·沃卓斯基,莉莉·沃卓斯基/拉娜·沃卓斯基,基努·里维斯/劳伦斯·菲什伯恩/凯瑞-安·莫斯/莫妮卡·贝鲁奇/凯特·宾汉/雨果·维文/贾达·萍克·史密斯/邹兆龙/朗贝尔·维尔森,动作/科幻,美国/澳大利亚,2003-11-05(美国/中国大陆),129 分钟
黑客帝国2：重装上阵 / The Matrix Reloaded,黑客帝国2：重装上阵,8.4,133482,莉莉·沃卓斯基/拉娜·沃卓斯基,莉莉·沃卓斯基/拉娜·沃卓斯基,基努·里维斯/凯瑞-安·莫斯/劳伦斯·菲什伯恩/雨果·维文/莫妮卡·贝鲁奇/贾达·萍克·史密斯/格洛丽亚·福斯特/邹兆龙/朗贝尔·维尔森,动作/科幻,美国/澳大利亚,2003-07-18(中国大陆)/2003-05-07(美国首映),138 分钟
黑客帝国 / The Matrix,黑客帝国,8.8,266948,莉莉·沃卓斯基/拉娜·沃卓斯基,莉莉·沃卓斯基/拉娜·沃卓斯基,基努·里维斯/凯瑞-安·莫斯/劳伦斯·菲什伯恩/雨果·维文/格洛丽亚·福斯特/乔·潘托里亚诺/马库斯·钟/朱利安·阿拉汗加/马特·多兰,动作/科幻,美国/澳大利亚,1999-03-31(美国),136分钟
地下铁 / 地下鐵,地下铁,6.4,33276,马伟豪,马伟豪/几米/陈咏燊/王雅萌/张佩华,杨千嬅/梁朝伟/张震/董洁/范植伟/桂纶镁/葛民辉/林雪/徐天佑/方力申/黄婉伶/黄婉君/森美,爱情,中国大陆/香港/台湾,2003-12-20(香港),97分钟
蜘蛛侠3 / Spider-Man 3,蜘蛛侠3,6.9,95383,山姆·雷米,山姆·雷米/Ivan Raimi/阿尔文·萨金特/斯坦·李/史蒂夫·迪特寇,托比·马奎尔/克斯汀·邓斯特/詹姆斯·弗兰科/托马斯·哈登·丘奇/托弗·戈瑞斯/布莱丝·达拉斯·霍华德/罗斯玛丽·哈里斯/J·K·西蒙斯/詹姆斯·克伦威尔/泰莉莎·拉塞尔/迪伦·贝克/比尔·努恩/布鲁斯·坎贝尔/伊丽莎白·班克斯/泰德·雷米,动作/冒险,美国,2007-05-01(中国大陆)/2007-05-04(美国),139 分钟
超凡蜘蛛侠2 / The Amazing Spider-Man 2,超凡蜘蛛侠2,7.3,122315,马克·韦布,艾里克斯·库兹曼/罗伯托·奥奇/杰夫·皮克纳/詹姆斯·范德比尔特/斯坦·李/史蒂夫·迪特寇,安德鲁·加菲尔德/艾玛·斯通/杰米·福克斯/戴恩·德哈恩/坎贝尔·斯科特/艾伯丝·戴维兹/科鲁姆·费奥瑞/保罗·吉亚玛提/莎莉·菲尔德/克里斯·泽尔卡/丹尼斯·利瑞/弗兰克·迪尔/马尔顿·索克斯/斯坦·李/麦克斯·查尔斯/菲丽希缇·琼斯,动作/冒险,美国,2014-05-04(中国大陆)/2014-05-02(美国),142分钟
蜘蛛侠 / Spider-Man,蜘蛛侠,7.4,150080,山姆·雷米,大卫·凯普/斯坦·李/史蒂夫·迪特寇,托比·马奎尔/威廉·达福/克斯汀·邓斯特/詹姆斯·弗兰科/克里夫·罗伯逊/罗斯玛丽·哈里斯/J·K·西蒙斯/乔·曼根尼罗/格里·贝克尔/比尔·努恩/杰克·贝茨/斯坦利·安德森/罗恩·帕金斯/迈克尔·帕帕约翰/布鲁斯·坎贝尔,动作/冒险,美国,2002-08-07(中国大陆)/2002-04-30(菲律宾首映)/2002-05-03(美国),121 分钟
借东西的小人阿莉埃蒂 / 借りぐらしのアリエッティ,借东西的小人阿莉埃蒂,8.7,203659,米林宏昌,宫崎骏/玛丽·诺顿/丹羽圭子,志田未来/神木隆之介/三浦友和/树木希林/大竹忍/竹下景子/藤原龙也,动画/奇幻/冒险,日本,2010-07-17(日本)/2012-02-17(美国),94分钟
七武士 / 七人の侍,七武士,9.2,71536,黑泽明,黑泽明/小国英雄/桥本忍,三船敏郎/志村乔/稻叶义男/宫口精二/千秋实/加东大介/木村功,剧情/动作/冒险,日本,1954-04-26(日本),160分钟(国际版)/150分钟(英国初版)/190分钟(英国1991重映版)/141分钟(美国初版)/203分钟(美国重映版)/207分钟(修复版)
天空之城 / 天空の城ラピュタ,天空之城,9.0,321558,宫崎骏,宫崎骏,田中真弓/横泽启子/初井言荣/寺田农/常田富士男/永井一郎/糸博/鹫尾真知子/神山卓三/安原义人/槐柳二/鳕子,动画/奇幻/冒险,日本,1992(中国大陆)/1986-08-02(日本),124分钟
千与千寻 / 千と千尋の神隠し,千与千寻,9.2,638431,宫崎骏,宫崎骏,柊瑠美/入野自由/夏木真理/菅原文太/内藤刚志/神木隆之介/泽口靖子/我修院达也,剧情/动画/奇幻,日本,2001-07-20(日本),125分钟
屌丝男士 第三季,屌丝男士 第三季,7.0,14611,大鹏,,大鹏/吉泽明步/拓也哥/约翰尼·盖尔克奇/文章/白百何/黄海波/柳岩/任重/黄百鸣/黄健翔/腾格尔/冷婉婉/于洋/谢孟伟/苑琼丹/乔杉/于莎莎/川岛茉树代/易小星/宋冬野/赵英俊/潘斌龙,喜剧,中国大陆,,
屌丝男士 第一季,屌丝男士 第一季,7.0,22543,大鹏,大鹏,大鹏/柳岩/孙俪/何云伟/李菁/司马南/吴奇隆/于莎莎/杨璞/吴孟达/李响/刘心/李健仁/李亚红/邹市明/乔杉/修睿/赵铭/李丽/沈腾,喜剧,中国大陆,,
大兵小将,大兵小将,6.8,97411,丁晟,丁晟,成龙/王力宏/刘承俊/杜玉明/林鹏/徐冬梅/王宝强/于荣光/卢惠光/晋松/吴樾/新七小福,喜剧/动作/冒险,中国大陆/香港,2010-02-14(中国大陆),96 分钟
集结号,集结号,7.8,109793,冯小刚,刘恒,张涵予/胡军/王宝强/廖凡/邓超/任泉/袁文康/袁洪涛/李晨/李乃文/汤嬿/胡明/罗海琼,剧情/传记/历史/战争,中国大陆/香港,2007-12-20(中国大陆),124 分钟
天下无贼,天下无贼,7.6,211570,冯小刚,王刚/林黎胜/张家鲁/冯小刚,刘德华/刘若英/王宝强/李冰冰/葛优/张涵予/尤勇/徐帆/傅彪/范伟/冯远征/林家栋,剧情/动作/犯罪,中国大陆/香港,2004-12-09(中国大陆/香港),113分钟/100分钟
李米的猜想,李米的猜想,7.7,158705,曹保平,曹保平,周迅/邓超/张涵予/王宝强/王砚辉/王柠,剧情/爱情/犯罪,中国大陆/香港,2008-09-19(中国大陆),96分钟
私人订制,私人订制,5.6,171319,冯小刚,王朔,葛优/白百何/李小璐/郑恺/范伟/宋丹丹/李成儒/苗圃/杜家毅/梁天/李咏/关晓彤/曹炳琨/成龙/王宝强,喜剧,中国大陆,2013-12-19(中国大陆),118分钟
李卫当官,李卫当官,7.2,10072,郑军,刘和平/苏斌,徐峥/陈好/唐国强/王辉/李小燕/杨昊飞/焦晃/李倩,剧情/喜剧,中国大陆,,
搞定岳父大人,搞定岳父大人,6.4,36229,李海蜀,李海蜀/黄彦威,徐峥/许绍雄/林鹏/李凤绪,喜剧/爱情/家庭,中国大陆,2012-08-03(中国大陆),95分钟
命运呼叫转移,命运呼叫转移,5.7,44656,刘仪伟/张坚庭/孙周/林锦和,刘仪伟/陟岫/束焕,徐峥/杨立新/徐帆/葛优/范冰冰/闫妮/秦岚/王学兵/柳云龙/林依轮/毛俊杰,喜剧/爱情,中国大陆,2007-11-30(中国大陆),111分钟
爱情呼叫转移Ⅱ：爱情左右,爱情呼叫转移Ⅱ：爱情左右,5.2,72448,张建亚,一丁,林嘉欣/邓超/黄渤/范伟/古巨基/黄磊/苏有朋/佟大为/黄晓明/保阪尚希/陆毅/聂远/林申/张峻宁/白冰/丛珊/孟广美/徐峥/朱时茂,喜剧/爱情,中国,2008-11-28,110 分钟
夜·店,夜·店,6.6,123369,杨庆,杨庆,徐峥/李小璐/乔任梁/杨青/张嘉译/赵英俊,喜剧,中国,2009-07-24,94分钟
爱情呼叫转移,爱情呼叫转移,6.3,120883,张建亚,刘仪伟/束焕,徐峥/刘仪伟/宁静/白冰/伊能静/车永莉/沈星/宋佳/范冰冰/瞿颖/姜宏波/黄圣依/龚蓓苾/秦海璐,喜剧/爱情,中国大陆,2007-02-08(中国大陆),94分钟
春光灿烂猪八戒,春光灿烂猪八戒,7.2,36780,范小天/叶崇铭/梦继,张炭,徐峥/陶虹/孙兴/李立群/陈红/翁虹/屈中恒/钮承泽/嘉玲/王伯昭/戴春荣/金巧巧,剧情/喜剧/武侠/古装,中国大陆,,
人在囧途,人在囧途,7.4,280817,叶伟民,田羽生/史晨赟/徐元丰,徐峥/王宝强/李曼/李小璐/左小青/张歆艺/黄小蕾/马健/邱林,喜剧,中国大陆,2010-06-04(中国大陆),91分钟
斗牛,斗牛,7.7,81919,管虎,管虎,黄渤/闫妮/高虎/来喜/胡晓光/刘向京/陶泽如/孙松,剧情/喜剧,中国,2009-09-11(中国大陆),109分钟
杀生,杀生,7.6,94360,管虎,管虎,黄渤/苏有朋/余男/任达华/马精武/梁静/王迅,剧情/悬疑,中国大陆,2012-04-28(中国大陆),109分钟
人再囧途之泰囧,人再囧途之泰囧,7.5,416328,徐峥,徐峥/丁丁/束焕,徐峥/王宝强/黄渤/陶虹/谢楠/范冰冰,喜剧,中国大陆,2012-12-12(中国大陆),105分钟
将爱情进行到底,将爱情进行到底,6.6,174849,张一白,沈巍/邢爱娜/某小丫/黄子珈,李亚鹏/徐静蕾/王学兵/杜汶泽/何洁/程伊/崔达志/优恵/陈明/宁浩/冯瓅/王芸/曹卫宇/赵薇,剧情/爱情,中国大陆,2011-02-12(中国大陆),103分钟
疯狂的赛车,疯狂的赛车,7.9,165699,宁浩,崔斯韦/邢爱娜/王红卫/王要/周智勇/岳小军/张承,黄渤/戎祥/九孔/徐峥/王双宝/巴多/董立范/高捷/马少骅,喜剧/动作/冒险,中国大陆,2009-01-20(中国大陆),104分钟
黄金大劫案,黄金大劫案,6.8,126901,宁浩,宁浩/邢爱娜/岳小军,雷佳音/陶虹/程媛媛/山崎敬一/郭涛/范伟/孙淳/刘桦/黄渤/岳小军/傅亨/王文/杨新鸣,剧情/喜剧/动作/爱情/历史/战争,中国大陆,2012-04-24(中国大陆),108分钟
疯狂的石头,疯狂的石头,8.2,284205,宁浩,张承/宁浩/优恵,郭涛/刘桦/连晋/黄渤/徐峥/优恵/罗兰/王迅,喜剧/犯罪,中国大陆/香港,2006-06-30(中国大陆)/2006-08-10(香港),106 分钟(香港)/98 分钟(中国大陆)
无人区,无人区,8.1,255817,宁浩,述平/邢爱娜/崔斯韦/王红卫/尚可/宁浩,徐峥/黄渤/余男/多布杰/王双宝/巴多/杨新鸣/郭虹/陶虹,剧情/犯罪/西部,中国大陆,2013-12-03(中国大陆),117分钟
心花路放,心花路放,7.0,239564,宁浩,岳小军/邢爱娜/孙小杭/董润年/章笛沙/张艺凡,黄渤/徐峥/袁泉/周冬雨/陶慧/岳小军/沈腾/张俪/马苏/刘美含/王砚辉/焦俊艳/郭涛/李晨/熊乃瑾/夏雨/刘仪伟/雷佳音/雍梦婷/梁浩,喜剧/爱情,中国大陆,2014-09-30(中国大陆)/2014-09-06(多伦多电影节),118分钟
天堂失格 / スクラップ・ヘブン,天堂失格,7.5,4494,李相日,李相日,栗山千明/加濑亮/小田切让/柄本明,剧情,日本,2005-10-08(日本),117分钟
甲贺忍法帖 / SHINOBI,甲贺忍法帖,6.7,13856,下山天,山田风太郎/Kenya Hirata,仲间由纪惠/小田切让/黑谷友香/木下邦家/泽尻英龙华/升毅/坂口拓/镰田小惠子/寺田稔/渡边修三/永泽俊矢,剧情/动作/爱情/奇幻,日本,2005-09-17(日本),107 分钟
勇气 / ユウキ,勇气,8.1,2199,吉野洋,水桥文美江/山冈真介,龟梨和也/小栗旬/吹石一惠,,日本,,
电车男 / 電車男,电车男,7.7,8475,武内英树/西浦正记,武藤将吾,伊东美咲/伊藤淳史/白石美帆/速水直道/须藤理彩/佐藤江梨子/秋吉久美子/丰原功补/堀北真希/岸部四郎/剧团一人/菅原永二/前川泰之/泉谷茂/小栗旬,剧情/喜剧,日本,,
世界奇妙物语 2013年春之特别篇 / 世にも奇妙な物語 '13 春の特別編,世界奇妙物语 2013年春之特别篇,7.7,10495,铃木雅之/石川淳一/植田泰史/松木創/木下高男,小川真/ブラジリィー・アン・山田/森ハヤシ/高山直也,小栗旬/相岛一之/原干惠/檀丽/尾美利德/丸山隆平/有村架纯/佐佐木希/德井义实/大政绚,悬疑/恐怖,日本,2013-05-11(日本),107分钟
名侦探柯南 真人版 Ⅱ / 工藤新一の復活! 〜黒の組織との対決,名侦探柯南 真人版 Ⅱ,6.4,13024,冈本浩一,青山刚昌,小栗旬/黑川智花/阵内孝则/岩佐真悠子/香椎由宇/田山凉成,剧情,日本,2007-12-17(日本),90分钟
偷偷爱着你SP / 花ざかりの君たちへ 卒業式&7と1/2話スペシャル,偷偷爱着你SP,7.4,14837,松田秀知,武藤将吾,堀北真希/小栗旬/生田斗真/美波/萬田久子/岩佐真悠子/水嶋ヒロ/山本裕典/岡田将生/木村了/石垣佑磨/姜暢雄/城田優,喜剧/爱情,日本,2008-10-12(日本),110分钟(日本)
名侦探柯南 真人版 Ⅰ / 名探偵コナン10周年記念ドラマスペシャル 工藤新一への挑戦状〜さよならまでの序章,名侦探柯南 真人版 Ⅰ,6.0,16156,冈本浩一,青山刚昌/渡边睦月,小栗旬/黑川智花/阵内孝则,剧情/悬疑/犯罪,日本,2006-10-02(日本),89分钟
极道鲜师 / ごくせん,极道鲜师,7.8,24097,佐藤东弥/大谷太郎,江头美智留,仲间由纪惠/松本润/小栗旬/成宫宽贵/生濑胜久/伊东美咲/泽村一树/金子贤/甲本雅裕,剧情/喜剧,日本,,
花样男子 / 花より男子,花样男子,7.9,38806,石井康晴/山室大辅/片山修,藤本有纪/神尾叶子,井上真央/松本润/小栗旬/松田翔太/阿部力/佐藤惠/西原亚希/濑户早妃/松冈惠望子/石野真子/加贺麻理子/加藤贵子/小林进/冨浦智嗣/宅间孝行/松岛菜菜子/佐田真由美,喜剧/爱情,日本,,
